prompt_id,word_count,descriptor_words,num_visual_attributes,prompt,filename,vqascore
164,33,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table in a dimly lit room, with soft natural light highlighting the smooth glass and rich color of the wine, photorealistic style",wine_descriptive_163.png,0.00015872716903686523
165,26,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dim cozy bar, photorealistic, deep ruby color, clear reflective glass, warm amber lighting",wine_descriptive_164.png,4.559755325317383e-05
166,16,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, highly detailed, photorealistic style",wine_descriptive_165.png,0.04742652177810669
167,32,4,2,"A full-to-the-brim glass of red wine on a small wooden table, sharply focused and subtly lit, photorealistic style, with rich crimson liquid and a clear, reflective glass against a softly blurred background",wine_descriptive_166.png,2.8431415557861328e-05
168,36,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, captured in a highly detailed photorealistic style, with rich deep crimson liquid, clear transparent glass, and warm soft lighting highlighting subtle reflections and shadows",wine_descriptive_167.png,0.022977709770202637
169,17,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic, studio lighting, high resolution, sharp focus",wine_descriptive_168.png,0.00026154518127441406
170,32,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, the deep red liquid touching the rim and reflecting soft warm light in a dimly lit room",wine_descriptive_169.png,0.09538018703460693
171,35,1,3,"A photorealistic close-up of a single, full-to-the-brim glass of red wine on a small white table, with deep red liquid touching the rim, clear transparent glass catching soft warm light, and a dark blurred background.",wine_descriptive_170.png,1.6987323760986328e-05
172,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_171.png,3.159046173095703e-06
173,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with sharp focus and soft lighting",wine_descriptive_172.png,0.005220592021942139
174,31,2,3,"A full-to-the-brim glass of red wine on a small wooden table, the deep crimson liquid perfectly level with the rim and catching soft warm light, photorealistic, high resolution, subtle background blur",wine_descriptive_173.png,0.14804959297180176
175,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft lighting",wine_descriptive_174.png,0.22270816564559937
176,34,3,2,"A full-to-the-brim glass of red wine on a small wooden table in a dimly lit restaurant, captured in a highly detailed, photorealistic style, with rich crimson liquid and clear reflective glass prominently in focus.",wine_descriptive_175.png,0.6791772246360779
177,27,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dimly lit cozy bar, photorealistic, deep crimson wine, clear smooth glass, warm soft lighting",wine_descriptive_176.png,2.1755695343017578e-05
178,18,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit in a quiet room, photorealistic, ultra-detailed",wine_descriptive_177.png,0.014064133167266846
179,28,4,2,"A full-to-the-brim glass of red wine on a small wooden table, captured in a highly detailed, softly lit, photorealistic style, with rich crimson liquid and clear reflective glass",wine_descriptive_178.png,0.060089051723480225
180,29,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, intensely detailed and sharply focused, in a softly lit cozy room with warm ambient lighting, photorealistic style",wine_descriptive_179.png,0.00033551454544067383
181,22,1,1,"A photorealistic close-up of a full-to-the-brim glass of red wine on a plain table, studio lighting, high detail, shallow depth of field",wine_descriptive_180.png,0.017988383769989014
182,21,1,2,"A full-to-the-brim glass of deep red wine on a small table, with a single bright highlight on the liquid surface, photorealistic",wine_descriptive_181.png,0.03733021020889282
183,26,1,3,"A photorealistic close-up of a single, completely full-to-the-brim glass of red wine on a small table, with deep red liquid, clear glass, and a dark background",wine_descriptive_182.png,3.993511199951172e-06
184,21,2,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table with soft lighting",wine_descriptive_183.png,0.00026214122772216797
185,29,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with soft lighting, deep red liquid and clear glass in sharp focus, blurred warm-toned background",wine_descriptive_184.png,0.0009118914604187012
186,34,2,3,"A full-to-the-brim glass of red wine on a small wooden table, vivid, sharp, photorealistic style, with deep ruby liquid, clear transparent glass, and a dark brown tabletop, softly lit in a dim interior setting",wine_descriptive_185.png,0.04742705821990967
187,21,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, on a simple table in soft lighting",wine_descriptive_186.png,0.22270596027374268
188,26,3,2,"Photorealistic close-up of a small crystal wine glass filled completely to the brim with deep red wine, on a simple wooden table under soft warm lighting",wine_descriptive_187.png,0.7772982120513916
189,30,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, in a cozy dimly lit room, photorealistic style, with rich color, medium-sized glass, and a clear reflective surface",wine_descriptive_188.png,6.377696990966797e-06
190,17,4,1,"A full-to-the-brim glass of red wine on a simple table, sharply detailed and softly lit, photorealistic style",wine_descriptive_189.png,1.341104507446289e-05
191,24,4,2,"A full-to-the-brim glass of red wine on a small wooden table, sharply focused and highly detailed, in a softly lit cozy room, photorealistic style",wine_descriptive_190.png,0.00026154518127441406
192,24,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, natural shadows",wine_descriptive_191.png,6.496906280517578e-06
193,23,1,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim on a plain table, neutral background, soft natural lighting",wine_descriptive_192.png,0.9984918832778931
194,36,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with deep red liquid touching the rim and a soft warm light illuminating the clear glass, shallow depth of field background.",wine_descriptive_193.png,0.010987460613250732
195,30,1,3,"A photorealistic close-up of a single, completely full glass of red wine filled exactly to the brim, with deep ruby liquid, clear reflective glass, and a dark wooden table background.",wine_descriptive_194.png,0.9968233108520508
196,12,2,1,"A full-to-the-brim glass of red wine on a table, softly lit, photorealistic",wine_descriptive_195.png,2.4437904357910156e-06
197,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with sharp focus and soft lighting",wine_descriptive_196.png,0.017986714839935303
198,32,2,3,"A full-to-the-brim glass of red wine on a small white marble table, the deep crimson liquid perfectly level with the rim, in a bright modern kitchen with soft natural lighting, photorealistic style",wine_descriptive_197.png,0.8807953000068665
199,17,3,1,"A full-to-the-brim glass of red wine on a simple table, softly lit in a quiet room, photorealistic",wine_descriptive_198.png,8.046627044677734e-06
200,20,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table, in a softly lit cozy room, photorealistic style",wine_descriptive_199.png,1.9669532775878906e-06
201,27,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a dimly lit cozy bar, photorealistic, deep crimson wine, clear smooth glass, warm soft lighting",wine_descriptive_200.png,0.43782609701156616
202,16,4,1,"A full-to-the-brim glass of red wine on a simple table, sharply focused, softly lit, photorealistic style",wine_descriptive_201.png,9.649991989135742e-05
203,34,4,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a highly detailed, softly lit photorealistic style, with rich reflections on the smooth glass and a subtle warm background blur",wine_descriptive_202.png,2.7835369110107422e-05
204,24,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, natural shadows",wine_descriptive_203.png,1.7881393432617188e-07
205,14,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic lighting and detail",wine_descriptive_204.png,9.649991989135742e-05
206,20,1,2,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with a soft blurred background",wine_descriptive_205.png,1.710653305053711e-05
207,37,1,3,"A photorealistic close-up of a single, transparent crystal wine glass filled completely to the brim with deep red wine, tiny droplets clinging to the smooth glass surface, set on a reflective black tabletop under soft studio lighting.",wine_descriptive_206.png,0.14804863929748535
208,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_207.png,1.6868114471435547e-05
209,16,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, soft lighting, high detail",wine_descriptive_208.png,2.7954578399658203e-05
210,24,2,3,"A full-to-the-brim glass of red wine on a small wooden table, with deep crimson liquid and clear reflective glass, in a bright photorealistic style",wine_descriptive_209.png,2.1636486053466797e-05
211,24,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, tiny reflections on the smooth glass, soft blurred restaurant background",wine_descriptive_210.png,0.5621731281280518
212,16,3,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, softly lit, high detail",wine_descriptive_211.png,0.0019272565841674805
213,22,3,3,"A full-to-the-brim glass of deep red wine on a small wooden table, in a bright cozy kitchen, photorealistic, high-resolution, soft natural lighting",wine_descriptive_212.png,0.004070580005645752
214,19,4,1,"A single full-to-the-brim glass of red wine on a simple table, softly lit in a quiet, elegant, photorealistic scene",wine_descriptive_213.png,1.1324882507324219e-06
215,25,4,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a sharp, photorealistic style with soft natural lighting and subtle reflections",wine_descriptive_214.png,0.001170039176940918
216,24,4,3,"A full-to-the-brim glass of deep red wine on a small rustic wooden table, in a softly lit cozy room, photorealistic, high detail, realistic shadows",wine_descriptive_215.png,3.039836883544922e-06
217,16,1,1,"A full-to-the-brim glass of red wine on a plain table, photorealistic lighting and shadows, simple background",wine_descriptive_216.png,0.017988204956054688
218,38,1,2,"A photorealistic close-up of a single glass of red wine filled completely to the brim, deep ruby liquid touching the rim with no empty space, against a soft neutral background, studio lighting highlighting the glass and surface reflections",wine_descriptive_217.png,0.9959263801574707
219,38,1,3,"A photorealistic close-up of a single, full-to-the-brim glass of red wine on a small white table, with deep red liquid touching the rim, clear transparent glass, and a soft warm light source creating subtle reflections in the background",wine_descriptive_218.png,0.0003362298011779785
220,13,2,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, photorealistic",wine_descriptive_219.png,0.006693124771118164
221,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, vivid lighting, deep crimson liquid, standard-sized clear glass",wine_descriptive_220.png,0.022978544235229492
222,25,2,3,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, vivid, with deep ruby liquid, clear transparent glass, and warm golden ambient lighting",wine_descriptive_221.png,2.771615982055664e-05
223,24,3,1,"Photorealistic close-up of a single glass of red wine filled completely to the brim, tiny reflections on the smooth glass, soft blurred restaurant background",wine_descriptive_222.png,0.11920726299285889
224,28,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table in a dimly lit room, with soft natural light coming from a nearby window, photorealistic style",wine_descriptive_223.png,0.008577942848205566
225,19,3,3,"A full-to-the-brim glass of red wine on a small wooden table, in a bright cozy room, photorealistic, vivid, detailed",wine_descriptive_224.png,9.685754776000977e-05
226,16,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, highly detailed, photorealistic style",wine_descriptive_225.png,0.0005536079406738281
227,37,4,2,"A full-to-the-brim glass of red wine on a small wooden table in a dimly lit, cozy bar, captured in a sharp, photorealistic style, with rich crimson liquid and clear reflective glass as the only strong color elements",wine_descriptive_226.png,1.8477439880371094e-06
228,33,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, in a softly lit cozy room, with rich deep crimson liquid and clear reflective glass, photorealistic style, high detail, natural shadows",wine_descriptive_227.png,4.559755325317383e-05
229,18,1,1,"A full-to-the-brim glass of red wine on a plain white table, photorealistic, studio lighting, high resolution, sharp focus",wine_descriptive_228.png,0.00522160530090332
230,25,1,2,"A photorealistic close-up of a single, perfectly still, crystal-clear wine glass filled completely to the brim with deep red wine, against a soft neutral background.",wine_descriptive_229.png,0.09535300731658936
231,31,1,3,"A photorealistic close-up of a full-to-the-brim glass of red wine on a small white table, with deep red liquid, clear transparent glass, and a soft warm background, studio lighting, high resolution",wine_descriptive_230.png,0.00015908479690551758
232,12,2,1,"A full-to-the-brim glass of red wine on a table, softly lit, photorealistic",wine_descriptive_231.png,0.00015884637832641602
233,20,2,2,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, close-up shot with sharp focus and soft lighting",wine_descriptive_232.png,2.1636486053466797e-05
234,25,2,3,"A full-to-the-brim glass of red wine on a small wooden table, photorealistic, deep ruby liquid with a glossy surface, clear thin-stemmed glass, soft warm lighting",wine_descriptive_233.png,0.00020366907119750977
235,17,3,1,"A full-to-the-brim glass of red wine on a simple table, softly lit in a calm, photorealistic style",wine_descriptive_234.png,0.00012367963790893555
236,20,3,2,"A full-to-the-brim glass of deep red wine on a small wooden table, in a softly lit cozy room, photorealistic style",wine_descriptive_235.png,5.364418029785156e-07
237,25,3,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, in a dim cozy bar with warm ambient lighting, photorealistic, high-resolution, detailed reflections",wine_descriptive_236.png,2.1636486053466797e-05
238,16,4,1,"A full-to-the-brim glass of red wine on a simple table, softly lit, highly detailed, photorealistic style",wine_descriptive_237.png,0.060089170932769775
239,25,4,2,"A full-to-the-brim glass of deep red wine on a small wooden table, captured in a sharp, photorealistic style with soft natural lighting and subtle reflections",wine_descriptive_238.png,0.006694376468658447
240,36,4,3,"A full-to-the-brim glass of red wine on a small rustic wooden table, in a softly lit cozy room, with vivid deep crimson liquid and a clear reflective glass, captured in a sharp, highly detailed photorealistic style",wine_descriptive_239.png,0.017987489700317383
